SeaKraitDead_CardInteractions[0].ActionName,Skin
SeaKraitDead_CardInteractions[1].ActionName,Skin
SeasicknessPills_CardName,Seasickness Pills
SeasicknessPills_CardDescription,Should help me fight seasickness.
SeasicknessPills_DismantleActions[0].ActionName,Take a pill
Seaweed_CardName,Seaweed
Seaweed_CardDescription,Edible.
Seaweed_DismantleActions[0].ActionName,Eat
SharkCarcass_CardName,Shark Carcass
SharkCarcass_CardDescription,"This is one large fish, I should cut it first."
SharkCarcass_CardInteractions[0].ActionName,Cut Meat
SharkCarcass_CardInteractions[1].ActionName,Cut Meat
SharkCooked_CardName,Cooked Shark
SharkCooked_CardDescription,Tasty and nutritious.
SharkCooked_CardInteractions[0].ActionName,Make Bait
SharkCooked_DismantleActions[0].ActionName,Eat
SharkMeat_CardName,Shark Meat
SharkMeat_CardDescription,Would taste better cooked.
SharkMeat_CardInteractions[0].ActionName,Salt
SharkMeat_CardInteractions[1].ActionName,Make Bait
SharkMeat_DismantleActions[0].ActionName,Eat
SharkSmoked_CardName,Smoked Shark
SharkSmoked_CardDescription,Tasty and nutritious. Should last longer than if it were just cooked.
SharkSmoked_CardInteractions[0].ActionName,Make Bait
SharkSmoked_DismantleActions[0].ActionName,Eat
SnakeCooked_CardName,Cooked Snake Meat
SnakeCooked_CardDescription,It's fine.
SnakeCooked_DismantleActions[0].ActionName,Eat
SnakeGrassGround_CardName,Ground Snake Grass
SnakeGrassGround_CardDescription,Bugs don't like it.
SnakeGrassGround_DismantleActions[0].ActionName,Eat
SnakeSkinned_CardName,Skinned Snake
SnakeSkinned_CardDescription,Should probably cook it.
SnakeSkinned_DismantleActions[0].ActionName,Eat
SpiderLilyGround_CardName,Ground Spider Lily
SpiderLilyGround_CardDescription,Can be boiled for an antibiotic decoction.
SpiderLilyGround_CardInteractions[0].ActionName,Soak
SpiderLilyGround_DismantleActions[0].ActionName,Eat
SpiderLilyLeaves_CardName,Spider Lily Leaves
SpiderLilyLeaves_CardDescription,Can be ground and boiled for an antibiotic decoction.
SpiderLilyLeaves_Progress.OnFull.ActionDescription,Spider Lily Leaves dried up
SpiderLilyLeaves_CardInteractions[0].ActionName,Grind Leaves
SpiderLilyLeaves_DismantleActions[0].ActionName,Eat
SpiderLilyLeavesDried_CardName,Dried Spider Lily Leaves
SpiderLilyLeavesDried_CardDescription,Can be ground and boiled for an antibiotic decoction.
SpiderLilyLeavesDried_Progress.OnFull.ActionDescription,Spider Lily Leaves dried up
SpiderLilyLeavesDried_CardInteractions[0].ActionName,Grind Leaves
SpiderLilyLeavesDried_DismantleActions[0].ActionName,Eat
Sugar_CardName,Sugar
Sugar_CardDescription,Palm Sugar. Tasty.
Sugar_CardInteractions[0].ActionName,Soak
Sugar_DismantleActions[0].ActionName,Eat
SunScreen_CardName,Sun Screen
SunScreen_CardDescription,"Protects your screen from the sun, preventing sunburns."
SunScreen_DismantleActions[0].ActionName,Apply
Sushi_CardName,Sushi
Sushi_CardDescription,Tasty.
Sushi_DismantleActions[0].ActionName,Eat
ThreadfinCooked_CardName,Cooked Threadfin
ThreadfinCooked_CardDescription,Tasty and nutritious.
ThreadfinCooked_CardInteractions[0].ActionName,Make Bait
ThreadfinCooked_DismantleActions[0].ActionName,Eat
ThreadfinMeat_CardName,Threadfin Meat
ThreadfinMeat_CardDescription,Would taste better cooked.
ThreadfinMeat_CardInteractions[0].ActionName,Salt
ThreadfinMeat_CardInteractions[1].ActionName,Make Bait
ThreadfinMeat_DismantleActions[0].ActionName,Eat
ThreadfinSmoked_CardName,Smoked Threadfin
ThreadfinSmoked_CardDescription,Tasty and nutritious. Should last longer than if it were just cooked.
ThreadfinSmoked_CardInteractions[0].ActionName,Make Bait
ThreadfinSmoked_DismantleActions[0].ActionName,Eat
TropicalAlmondKernels_CardName,Tropical Almond Kernels
TropicalAlmondKernels_CardDescription,"Tasty, could try roasting them too."
TropicalAlmondKernels_DismantleActions[0].ActionName,Eat
TropicalAlmondsRoasted_CardName,Roasted Tropical Almond
TropicalAlmondsRoasted_CardDescription,Tasty.
TropicalAlmondsRoasted_DismantleActions[0].ActionName,Eat
UrchinMeat_CardName,Urchin Meat
UrchinMeat_CardDescription,"Slimy, would taste better cooked."
UrchinMeat_DismantleActions[0].ActionName,Eat
UrchinMeatCooked_CardName,Cooked Urchin
UrchinMeatCooked_CardDescription,Very tasty.
UrchinMeatCooked_DismantleActions[0].ActionName,Eat
VictoryPillsTV_CardName,Victory Pills
VictoryPillsTV_CardDescription,"If I eat them, I'll wake up back in civilization."
VictoryPillsTV_DismantleActions[0].ActionName,Take a pill
VictoryPillsTV_DismantleActions[0].ActionLog.LogText,I took the victory pills. I should wake up safe and rich!
VictoryPillsTV_DismantleActions[0].FadeMessage,You fall unconcious.
WaterPurificationTablets_CardName,Water Purification Tablets
WaterPurificationTablets_CardDescription,Make unsafe water drinkable.
WaterRation_CardName,Water Ration
WaterRation_CardDescription,Should keep me going for some time.
WaterRation_CardInteractions[0].ActionName,Fill
WaterRation_DismantleActions[0].ActionName,Drink
WeevilLilyLeaves_CardName,Weevil Lily Leaves
WeevilLilyLeaves_CardDescription,I could make bandages with this
WeevilLilyLeaves_DismantleActions[0].ActionName,Make bandage
Yam_CardName,Yam
Yam_CardDescription,"I should peel it, cut it and boil it before eating it."
Yam_CardInteractions[0].ActionName,Peel & Cut
YamBoiled_CardName,Boiled Yam
YamBoiled_CardDescription,Ready to eat.
YamBoiled_DismantleActions[0].ActionName,Eat
YamCut_CardName,Cut Yam
YamCut_CardDescription,I think this might be toxic if I don't soak it in water and boil it first.
YamCut_CardInteractions[0].ActionName,Soak
YamCut_DismantleActions[0].ActionName,Eat
BackpackBasket_CardName,Woven Backpack
BackpackBasket_CardDescription,I can store things inside. <b>CAN BE EQUIPPED ON EQUIPMENT SLOTS</b>\n\n
BackpackBasket_DismantleActions[0].ActionName,Detach Rope
BackpackLeather_CardName,Leather Backpack
BackpackLeather_CardDescription,I can store things inside. <b>CAN BE EQUIPPED ON EQUIPMENT SLOTS</b>\n\n
BackpackSurvivalist_CardName,Backpack
BackpackSurvivalist_CardDescription,I can store things inside. <b>CAN BE EQUIPPED ON EQUIPMENT SLOTS</b>\n\n
BackpackTourist_CardName,Backpack
BackpackTourist_CardDescription,I can store things inside. <b>CAN BE EQUIPPED ON EQUIPMENT SLOTS</b>\n\n
Basket_CardName,Basket
Basket_CardDescription,I can store things inside.
Basket_CardInteractions[0].ActionName,Add Rope
Basket_DismantleActions[0].ActionName,Place
BasketPlaced_CardName,Basket
BasketPlaced_CardDescription,I can store things inside.
BasketPlaced_DismantleActions[0].ActionName,Pick Up
BeltBag_CardName,Belt Bag
BeltBag_CardDescription,Comfortable and practical.
BeltMilitary_CardName,Military Belt
BeltMilitary_CardDescription,"It can keep my gun, knife and canteen there."
Bookshelf_CardName,Bookshelf
Bookshelf_CardDescription,"A shelving unit, can store and display things on it."
Bookshelf_DismantleActions[0].ActionName,Dismantle
Chest_CardName,Storage Chest
Chest_CardDescription,A large storage chest.
ChestFarmer_CardName,Storage Chest
ChestFarmer_CardDescription,A large storage chest.
ClayPotCoolerOff_CardName,Clay Pot Cooler
ClayPotCoolerOff_CardDescription,Needs water to work.
ClayPotCoolerOff_CardInteractions[0].ActionName,Fill
ClayPotCoolerOff_DismantleActions[0].ActionName,Empty and Move
ClayPotCoolerOn_CardName,Clay Pot Cooler
ClayPotCoolerOn_CardDescription,To store food and make it last longer.
ClayPotCoolerOn_FuelCapacity.OnZero.ActionDescription,Clay Pot Cooler is out of water!
ClayPotCoolerOn_CardInteractions[0].ActionName,Fill
ClayPotCoolerOn_DismantleActions[0].ActionName,Empty and Move
ClayPotCoolerUndeployed_CardName,Clay Pot Cooler
ClayPotCoolerUndeployed_CardDescription,To store food and make it last longer.
ClayPotCoolerUndeployed_DismantleActions[0].ActionName,Place
LuggageA_CardName,Luggage
LuggageA_CardDescription,I can store things inside.
LuggageA_DismantleActions[0].ActionName,Place
LuggageAPlaced_CardName,Luggage
LuggageAPlaced_CardDescription,I can store things inside.
LuggageAPlaced_DismantleActions[0].ActionName,Pick Up
LuggageB_CardName,Luggage
LuggageB_CardDescription,I can store things inside.
LuggageC_CardName,Luggage
LuggageC_CardDescription,I can store things inside.
LuggageC_DismantleActions[0].ActionName,Place
LuggageCPlaced_CardName,Luggage
LuggageCPlaced_CardDescription,I can store things inside.
LuggageCPlaced_DismantleActions[0].ActionName,Pick Up
LuggageD_CardName,Luggage
LuggageD_CardDescription,I can store things inside.
LuggagePlacedReference_CardName,Basket
LuggagePlacedReference_CardDescription,I can store things inside.
LuggagePlacedReference_DismantleActions[0].ActionName,Pick Up
Sack_CardName,Sack
Sack_CardDescription,I can store things inside.
SackPlastic_CardName,Plastic Sack
SackPlastic_CardDescription,I can store things inside.
Satchel_CardName,Satchel
Satchel_CardDescription,I can store things inside. <b>CAN BE EQUIPPED ON EQUIPMENT SLOTS</b>
Satchel_DismantleActions[0].ActionName,Dismantle
SatchelHunter_CardName,Satchel
SatchelHunter_CardDescription,I can store things inside. <b>CAN BE EQUIPPED ON EQUIPMENT SLOTS</b>
SatchelHunter_DismantleActions[0].ActionName,Dismantle
Shelf_CardName,Shelf
Shelf_CardDescription,"A simple shelf, can store and display things on it."
Shelf_DismantleActions[0].ActionName,Dismantle
SupplyChestRaft_CardName,Supply Chest
SupplyChestRaft_CardDescription,This chest is secured to the raft and should keep its contents relatively dry.
SupplyChestRaft_UsageDurability.OnZero.ActionDescription,I lost a Supply Chest!
SupplyChestRaft_UsageDurability.OnZero.ActionLog.LogText,I lost a supply chest!
SupplyChestRaft_CardInteractions[0].ActionName,Repair
SupplyChestRaft_DismantleActions[0].ActionName,Dismantle
Trunk_CardName,Storage Trunk
Trunk_CardDescription,I can store things inside.
Trunk_DismantleActions[0].ActionName,Place
TrunkPerk_CardName,Super Survival Trunk 2000
TrunkPerk_CardDescription,I can store things inside.
TrunkPerk_DismantleActions[0].ActionName,Place
TrunkPerkPlaced_CardName,Super Survival Trunk 2000
TrunkPerkPlaced_CardDescription,I can store things inside.
TrunkPerkPlaced_DismantleActions[0].ActionName,Pick Up
TrunkPlaced_CardName,Trunk
TrunkPlaced_CardDescription,I can store things inside.
TrunkPlaced_DismantleActions[0].ActionName,Pick Up
AxeCopper_CardName,Copper Axe
AxeCopper_CardDescription,I can cut down trees with this.
AxeCopper_DismantleActions[0].ActionName,Dismantle
AxeFlint_CardName,Flint Axe
AxeFlint_CardDescription,I can cut down trees with this.
AxeHead_CardName,Axe Head
AxeHead_CardDescription,Can be used to make an Axe.
AxeHeadBlunt_CardName,Blunt Axe Head
AxeHeadBlunt_CardDescription,I should sharpen it with a stone before I can use it again.
AxeHeadBlunt_CardInteractions[0].ActionName,Sharpen
AxeScrap_CardName,Scrap Axe
AxeScrap_CardDescription,I can cut down trees with this.
AxeScrap_DismantleActions[0].ActionName,Break
AxeSurvival_CardName,Survival Axe
AxeSurvival_CardDescription,"I can cut down trees with this, and sharpen it when the blade gets dull."
AxeSurvival_CardInteractions[0].ActionName,Sharpen
AxeSurvivalBlunt_CardName,Blunt Survival Axe
AxeSurvivalBlunt_CardDescription,Needs to be sharpened with a stone before it can be used again.
AxeSurvivalBlunt_CardInteractions[0].ActionName,Sharpen
BeeSmokerOff_CardName,Bee Smoker
BeeSmokerOff_CardDescription,A tool for calming bees down.
BeeSmokerOff_FuelCapacity.OnZero.ActionDescription,Beesmoker Finished
BeeSmokerOff_CardInteractions[0].ActionName,Light
BeeSmokerOff_CardInteractions[1].ActionName,Light
BeeSmokerOff_CardInteractions[2].ActionName,Fuel
BeeSmokerOn_CardName,Bee Smoker
BeeSmokerOn_CardDescription,A tool for calming bees down.
BeeSmokerOn_FuelCapacity.OnZero.ActionDescription,Bee Smoker out of Fuel!
BeeSmokerOn_DismantleActions[0].ActionName,Extinguish
BeeSmokerUnfired_CardName,Unfired Bee Smoker
BeeSmokerUnfired_CardDescription,Need to fire it in a kiln.
BeeSmokerUnfired_FuelCapacity.OnZero.ActionDescription,Torch Finished
BowDrill_CardName,Bow Drill
BowDrill_CardDescription,A faster way to make fire.
Box_CardName,Box
Box_CardDescription,I can store things inside.
Broom_CardName,Broom
Broom_CardDescription,Perfect for cleaning the home.
Broom_UsageDurability.OnZero.ActionName,The Broom broke!
Broom_DismantleActions[0].ActionName,Train
Broom_DismantleActions[1].ActionName,Dismantle
CandleCitronellaOff_CardName,Citronella Candle
CandleCitronellaOff_CardDescription,A portable source of light. Smells good and repells bugs!
CandleCitronellaOff_FuelCapacity.OnZero.ActionDescription,Candle Finished
CandleCitronellaOff_CardInteractions[0].ActionName,Light
CandleCitronellaOn_CardName,Citronella Candle
CandleCitronellaOn_CardDescription,A portable source of light. Smells good and repells bugs!
CandleCitronellaOn_FuelCapacity.OnZero.ActionDescription,Candle Finished
CandleCitronellaOn_DismantleActions[0].ActionName,Extinguish
CandleJasmineOff_CardName,Jasmine Candle
CandleJasmineOff_CardDescription,A portable source of light. Smells very very good.
CandleJasmineOff_FuelCapacity.OnZero.ActionDescription,Candle Finished
CandleJasmineOff_CardInteractions[0].ActionName,Light
CandleJasmineOn_CardName,Jasmine Candle
CandleJasmineOn_CardDescription,A portable source of light. Smells very very good.
CandleJasmineOn_FuelCapacity.OnZero.ActionDescription,Candle Finished
CandleJasmineOn_DismantleActions[0].ActionName,Extinguish
CandleOff_CardName,Candle
CandleOff_CardDescription,A portable source of light.
CandleOff_FuelCapacity.OnZero.ActionDescription,Candle Finished
CandleOff_CardInteractions[0].ActionName,Light
CandleOn_CardName,Candle
CandleOn_CardDescription,A portable source of light.
CandleOn_FuelCapacity.OnZero.ActionDescription,Candle Finished
CandleOn_DismantleActions[0].ActionName,Extinguish
CeremonialDagger_CardName,Ceremonial Dagger
CeremonialDagger_CardDescription,A very sharp obsidian dagger.
ContainerBagA_CardName,Container Bag
ContainerBagA_CardDescription,I can store things inside.
ContainerBagB_CardName,Container Bag
ContainerBagB_CardDescription,"This bag was inside the Liferaft, it must have fallen from it."
ContainerBagEasy_CardName,Container Bag
ContainerBagEasy_CardDescription,I can store things inside.
DynamiteOff_CardName,Dynamite
DynamiteOff_CardDescription,Very dangerous. Light the fuse and make things explode.
DynamiteOff_CardInteractions[0].ActionName,Light
DynamiteOn_CardName,Dynamite
DynamiteOn_CardDescription,Very dangerous. I should use it soon.
DynamiteOn_FuelCapacity.OnZero.ActionDescription,Dynamite Extinguished
DynamiteOn_DismantleActions[0].ActionName,Extinguish
FirePlow_CardName,Hand Drill
FirePlow_CardDescription,"I can start a fire if I use it on tinder, like fiber or dry leaves."
FirePlow_CardInteractions[0].ActionName,Light Tinder
FirstAidKitLifeRaft_CardName,First Aid Kit
FirstAidKitLifeRaft_CardDescription,Contains medical supplies inside.
FirstAidKitPlane_CardName,First Aid Kit
FirstAidKitPlane_CardDescription,Contains medical supplies inside.
FirstAidKitTrunk_CardName,First Aid Kit
FirstAidKitTrunk_CardDescription,Contains medical supplies inside.
FishingLine_CardName,Fishing Line
FishingLine_CardDescription,Could use this for fishing!
FishingLine_FuelCapacity.CardStatName,Bait
FishingLine_FuelCapacity.OnZero.ActionDescription,Bait Consumed
FishingLine_CardInteractions[0].ActionName,Add Bait
FishingLineBait_CardName,Fishing Line (baited)
FishingLineBait_CardDescription,Could use this for fishing!
FishingLineBait_FuelCapacity.CardStatName,Bait
FishingLineBait_FuelCapacity.OnZero.ActionDescription,Bait Consumed
FishingLineRustic_CardName,Fishing Line
FishingLineRustic_CardDescription,"Could use this for fishing, it will be more efective if I tie it to a fishing rod though. Or if I hook some bait to it."
FishingLineRustic_CardInteractions[0].ActionName,Add Bait
FishingLineRusticBait_CardName,Fishing Line (baited)
FishingLineRusticBait_CardDescription,"Could use this for fishing, it will be more efective if I tie it to a fishing rod though."
FishingLineRusticBait_FuelCapacity.CardStatName,Bait
FishingLineRusticBait_FuelCapacity.OnZero.ActionDescription,Bait Consumed
FishingRod_CardName,Fishing Rod
FishingRod_CardDescription,Could use this for fishing. Adding some bait should improve my chances.
FishingRod_CardInteractions[0].ActionName,Add Bait
FishingRodBait_CardName,Fishing Rod (baited)
FishingRodBait_CardDescription,Could use this for fishing.
FishingRodBait_FuelCapacity.CardStatName,Bait
FishingRodBait_FuelCapacity.OnZero.ActionDescription,Bait Consumed
FlareHand_CardName,Flare
FlareHand_CardDescription,I could use it to draw attention towards me if I ever saw a ship. Maybe it has other uses too...
FlareHand_DismantleActions[0].ActionName,Light Flare
FlareHandOn_CardName,Burning Flare
FlareHandOn_CardDescription,I could use it to draw attention towards me if I ever saw a ship. Maybe it has other uses too...
Gun_CardName,Gun
Gun_CardDescription,Could be useful for hunting.
Gun_UsageDurability.OnZero.ActionName,Out of ammo
GunEmpty_CardName,Empty Gun
GunEmpty_CardDescription,"A deadweight now, it no longer has any ammo."
GunEmpty_UsageDurability.OnZero.ActionName,Out of ammo
